,Name,LaptopID,RAM,HDD,SSD,Graphic,Link,Price
492,HP Omen Core i5 7th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce GTX 1...,COMEX3U79BHAFW8Q,8,1,128,6,https://www.flipkart.com/hp-omen-core-i5-7th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-6-graphics-nvidia-geforce-gtx-1060-15-ce073tx-gaming-laptop/p/itmf3s3fcqfg5tqv?pid=COMEX3U79BHAFW8Q&lid=LSTCOMEX3U79BHAFW8QLC1ZNR&marketplace=FLIPKART&srno=b_21_493&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMEX3U79BHAFW8Q.SEARCH&ssid=kph17g6bow0000001602707770719,"1,37,098"
493,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_21_494&otracker=browse&fm=organic&iid=en_QJ%2BD9sBeYQ3zQJYvnX8MknBuJWiEGm0CJk1aW5HBBeYkOxxy9zOU71Pt2BGlTHKN6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=kph17g6bow0000001602707770719,"52,990"
494,Avita Liber Core i5 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) NS14A8INF541-MB Thin and Light Laptop,COMFTYWYDWZCH93T,8,0,256,0,https://www.flipkart.com/avita-liber-core-i5-10th-gen-8-gb-256-gb-ssd-windows-10-home-ns14a8inf541-mb-thin-light-laptop/p/itm041a0191d39be?pid=COMFTYWYDWZCH93T&lid=LSTCOMFTYWYDWZCH93TFLYQYF&marketplace=FLIPKART&srno=b_21_495&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFTYWYDWZCH93T.SEARCH&ssid=kph17g6bow0000001602707770719,"52,990"
495,HP Pavilion Core i5 8th Gen - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce G...,COMF6358GRG64YZM,8,1,128,4,https://www.flipkart.com/hp-pavilion-core-i5-8th-gen-8-gb-1-tb-hdd-128-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1050-15-cx0141tx-gaming-laptop/p/itmf6358scmgzwgq?pid=COMF6358GRG64YZM&lid=LSTCOMF6358GRG64YZM6MWG2X&marketplace=FLIPKART&srno=b_21_496&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMF6358GRG64YZM.SEARCH&ssid=kph17g6bow0000001602707770719,"94,543"
496,Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-SHGYB Thin and L...,COMFSTFFP888PEG7,4,0,256,0,https://www.flipkart.com/avita-pura-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6int441-shgyb-thin-light-laptop/p/itm2cbadc3e98539?pid=COMFSTFFP888PEG7&lid=LSTCOMFSTFFP888PEG7XLLZE6&marketplace=FLIPKART&srno=b_21_497&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFSTFFP888PEG7.SEARCH&ssid=kph17g6bow0000001602707770719,"69,844"
497,Asus ZenBook 13 Core i7 8th Gen - (8 GB/512 GB SSD/Windows 10 Home) UX331UAL-EG031T Thin and Light Lap...,COMF6UY3VKHUFAEQ,8,0,512,0,https://www.flipkart.com/asus-zenbook-13-core-i7-8th-gen-8-gb-512-gb-ssd-windows-10-home-ux331ual-eg031t-thin-light-laptop/p/itmf6uy35vvkkccr?pid=COMF6UY3VKHUFAEQ&lid=LSTCOMF6UY3VKHUFAEQ3EHRCC&marketplace=FLIPKART&srno=b_21_498&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMF6UY3VKHUFAEQ.SEARCH&ssid=kph17g6bow0000001602707770719,"84,990"
498,Avita Pura Core i3 8th Gen - (4 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INT441-CBGYB Thin and L...,COMFSTFFXVWYYDZ2,4,0,256,0,https://www.flipkart.com/avita-pura-core-i3-8th-gen-4-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6int441-cbgyb-thin-light-laptop/p/itmbdcd90b839027?pid=COMFSTFFXVWYYDZ2&lid=LSTCOMFSTFFXVWYYDZ2HNLKCF&marketplace=FLIPKART&srno=b_21_499&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFSTFFXVWYYDZ2.SEARCH&ssid=kph17g6bow0000001602707770719,"42,990"
499,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_21_500&otracker=browse&fm=organic&iid=en_QJ%2BD9sBeYQ3zQJYvnX8MknBuJWiEGm0CJk1aW5HBBean9x5vQ2hjtaDcX8HVUKCtiZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=kph17g6bow0000001602707770719,"55,990"
500,HP 14s Ryzen 5 Quad Core 3500U 3rd Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) 14s-dk0093AU Thin ...,COMFMEFVCJCXDCUF,8,1,256,0,https://www.flipkart.com/hp-14s-ryzen-5-quad-core-3500u-3rd-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-14s-dk0093au-thin-light-laptop/p/itm981e96aec39c4?pid=COMFMEFVCJCXDCUF&lid=LSTCOMFMEFVCJCXDCUFBSIKXI&marketplace=FLIPKART&srno=b_21_501&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFMEFVCJCXDCUF.SEARCH&ssid=kph17g6bow0000001602707770719,"48,990"
501,Avita Pura Ryzen 3 Dual Core 3200U - (8 GB/256 GB SSD/Windows 10 Home in S Mode) NS14A6INU541-MEGYB Th...,COMFQGZD6ZZCXFSF,8,0,256,0,https://www.flipkart.com/avita-pura-ryzen-3-dual-core-3200u-8-gb-256-gb-ssd-windows-10-home-s-mode-ns14a6inu541-megyb-thin-light-laptop/p/itm7d96c9420aec3?pid=COMFQGZD6ZZCXFSF&lid=LSTCOMFQGZD6ZZCXFSFNL2HVZ&marketplace=FLIPKART&srno=b_21_502&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFQGZD6ZZCXFSF.SEARCH&ssid=kph17g6bow0000001602707770719,"69,844"
502,iBall CompBook Pentium Quad Core - (4 GB/32 GB EMMC Storage/Windows 10 Home) Premio v3.0 Laptop,COMFEKZSYY2YDKBB,4,32,0,0,https://www.flipkart.com/iball-compbook-pentium-quad-core-4-gb-32-gb-emmc-storage-windows-10-home-premio-v3-0-laptop/p/itmfekzssygtxrmv?pid=COMFEKZSYY2YDKBB&lid=LSTCOMFEKZSYY2YDKBBOUK3IG&marketplace=FLIPKART&srno=b_21_503&otracker=browse&fm=organic&iid=ef8582a7-bb0f-4ea8-ae02-85575d59649c.COMFEKZSYY2YDKBB.SEARCH&ssid=kph17g6bow0000001602707770719,"13,990"
503,Dell Vostro Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) Vostro 3491 Thin and Light L...,COMFTZ8FD2UNBYFM,8,1,256,0,https://www.flipkart.com/dell-vostro-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-3491-thin-light-laptop/p/itm721e6f9620f92?pid=COMFTZ8FD2UNBYFM&lid=LSTCOMFTZ8FD2UNBYFMC9F7C4&marketplace=FLIPKART&srno=b_21_504&otracker=browse&fm=organic&iid=en_QJ%2BD9sBeYQ3zQJYvnX8MknBuJWiEGm0CJk1aW5HBBeYOOqILAq9uAs3YqwTqQhH6mnZzyK9h1YLNIsZ%2BcEbvDQ%3D%3D&ssid=kph17g6bow0000001602707770719,"53,490"
504,HP Spectre x360 Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0033tx 2 in 1 La...,COMFUKG8PSW3PZH4,16,0,1,4,https://www.flipkart.com/hp-spectre-x360-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-pro-4-gb-graphics-15-eb0033tx-2-1-laptop/p/itmc6ef96786b781?pid=COMFUKG8PSW3PZH4&lid=LSTCOMFUKG8PSW3PZH4WZIVAC&marketplace=FLIPKART&srno=b_22_505&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFUKG8PSW3PZH4.SEARCH&ssid=yskce6ifm80000001602707772412,"1,99,999"
505,HP Envy Core i7 10th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics) 15-EP0142TX 2 in 1 Laptop,COMFV7ZMBZMUGGXW,16,0,1,6,https://www.flipkart.com/hp-envy-core-i7-10th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-15-ep0142tx-2-1-laptop/p/itm29862d6e4becf?pid=COMFV7ZMBZMUGGXW&lid=LSTCOMFV7ZMBZMUGGXWRBXSBE&marketplace=FLIPKART&srno=b_22_506&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFV7ZMBZMUGGXW.SEARCH&ssid=yskce6ifm80000001602707772412,"1,68,490"
506,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IIL Thin and Light Laptop,COMFW88SWJXVMXZR,4,1,0,0,https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iil-thin-light-laptop/p/itm628d7f31e337b?pid=COMFW88SWJXVMXZR&lid=LSTCOMFW88SWJXVMXZRNLXRJK&marketplace=FLIPKART&srno=b_22_507&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFW88SWJXVMXZR.SEARCH&ssid=yskce6ifm80000001602707772412,"37,999"
507,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,COMFT8GXRWZ5RZ4T,8,1,256,4,https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-15-ec1050ax-laptop/p/itmdc6a7508f0ea9?pid=COMFT8GXRWZ5RZ4T&lid=LSTCOMFT8GXRWZ5RZ4TNWIUGQ&marketplace=FLIPKART&srno=b_22_508&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFT8GXRWZ5RZ4T.SEARCH&ssid=yskce6ifm80000001602707772412,"76,990"
508,HP Spectre x360 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10 Pro/4 GB Graphics) 15-eb0014tx 2 in 1 ...,COMFUKG8ZE7BGT3J,16,0,512,4,https://www.flipkart.com/hp-spectre-x360-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-pro-4-graphics-15-eb0014tx-2-1-laptop/p/itmc7ea879abafd6?pid=COMFUKG8ZE7BGT3J&lid=LSTCOMFUKG8ZE7BGT3JW6UEAB&marketplace=FLIPKART&srno=b_22_509&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFUKG8ZE7BGT3J.SEARCH&ssid=yskce6ifm80000001602707772412,"1,90,990"
509,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_22_510&otracker=browse&fm=organic&iid=en_8q4LQVNzj2uPmzDmOFebVcoqlqkGXaG88ON3nTwJo6rJvYQp4vDKAJTStvtIM%2BbQUnSaD%2B7lVg36KZBHwT8LNw%3D%3D&ssid=yskce6ifm80000001602707772412,"58,990"
510,Asus Core i9 10th Gen - (32 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA Geforce RTX 2060) UX581LV...,COMFT8GXQ8NJZWUY,32,0,1,6,https://www.flipkart.com/asus-core-i9-10th-gen-32-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-2060-ux581lv-h2035t-gaming-laptop/p/itm97cb2926d686b?pid=COMFT8GXQ8NJZWUY&lid=LSTCOMFT8GXQ8NJZWUYLTLKPG&marketplace=FLIPKART&srno=b_22_511&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFT8GXQ8NJZWUY.SEARCH&ssid=yskce6ifm80000001602707772412,"2,78,990"
511,Lenovo ThinkBook 14 Core i3 10th Gen - (4 GB/1 TB HDD/DOS) ThinkBook 14 IML Thin and Light Laptop,COMFV2YWKRHHJNYN,4,1,0,0,https://www.flipkart.com/lenovo-thinkbook-14-core-i3-10th-gen-4-gb-1-tb-hdd-dos-iml-thin-light-laptop/p/itm3f70c10091168?pid=COMFV2YWKRHHJNYN&lid=LSTCOMFV2YWKRHHJNYNZLXCV7&marketplace=FLIPKART&srno=b_22_512&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFV2YWKRHHJNYN.SEARCH&ssid=yskce6ifm80000001602707772412,"38,299"
512,Asus ZenBook 14 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home) UX425JA-BM701TS Thin and Light L...,COMFTBYVPAEY5EGA,16,0,512,0,https://www.flipkart.com/asus-zenbook-14-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-ux425ja-bm701ts-thin-light-laptop/p/itmb68798cc4dae7?pid=COMFTBYVPAEY5EGA&lid=LSTCOMFTBYVPAEY5EGAMSXNOG&marketplace=FLIPKART&srno=b_22_513&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFTBYVPAEY5EGA.SEARCH&ssid=yskce6ifm80000001602707772412,"1,04,990"
513,Asus ROG Strix G Core i5 9th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Gefo...,COMFG9YREHZ9VBKH,8,1,256,4,https://www.flipkart.com/asus-rog-strix-g-core-i5-9th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-g531gt-bq024t-gaming-laptop/p/itmfg9yrrazqt7dk?pid=COMFG9YREHZ9VBKH&lid=LSTCOMFG9YREHZ9VBKH8WVPW9&marketplace=FLIPKART&srno=b_22_514&otracker=browse&fm=organic&iid=en_8q4LQVNzj2uPmzDmOFebVcoqlqkGXaG88ON3nTwJo6qsRVjhSoLVqNYBKwHl6x%2Fq%2FVaL4S%2FEcyMmjzVejyfrjQ%3D%3D&ssid=yskce6ifm80000001602707772412,"74,990"
514,HP Omen Core i5 10th Gen - (8 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX 1650 Ti) 15...,COMFTRJFFF84EAN3,8,0,1,4,https://www.flipkart.com/hp-omen-core-i5-10th-gen-8-gb-1-tb-ssd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-ti-15-ek0017tx-gaming-laptop/p/itm663a7b90b43a1?pid=COMFTRJFFF84EAN3&lid=LSTCOMFTRJFFF84EAN3G7UCHR&marketplace=FLIPKART&srno=b_22_515&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFTRJFFF84EAN3.SEARCH&ssid=yskce6ifm80000001602707772412,"99,490"
515,Dell Inspiron 13 5000 Core i7 8th Gen - (8 GB/256 GB SSD/Windows 10 Home/2 GB Graphics) 5370 Thin and ...,COMFFGZGGZMNKVU4,8,0,256,2,https://www.flipkart.com/dell-inspiron-13-5000-core-i7-8th-gen-8-gb-256-gb-ssd-windows-10-home-2-graphics-5370-thin-light-laptop/p/itmf3s32cgraz9cj?pid=COMFFGZGGZMNKVU4&lid=LSTCOMFFGZGGZMNKVU45WVCQ3&marketplace=FLIPKART&srno=b_22_516&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFFGZGGZMNKVU4.SEARCH&ssid=yskce6ifm80000001602707772412,"70,999"
516,HP Pavilion Gaming Ryzen 5 Hexa Core 4600H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/N...,COMFT8GXHZQUATHY,8,1,256,4,https://www.flipkart.com/hp-pavilion-gaming-ryzen-5-hexa-core-4600h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-15-ec1048ax-laptop/p/itmd3a2f33daf65c?pid=COMFT8GXHZQUATHY&lid=LSTCOMFT8GXHZQUATHYSONAEM&marketplace=FLIPKART&srno=b_22_517&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFT8GXHZQUATHY.SEARCH&ssid=yskce6ifm80000001602707772412,"72,990"
517,HP Pavilion Ryzen 7 Quad Core 3750H - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA G...,COMFH2FCP6HH3BTX,8,1,256,4,https://www.flipkart.com/hp-pavilion-ryzen-7-quad-core-3750h-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-15-ec0028ax-gaming-laptop/p/itm165d6c7693e06?pid=COMFH2FCP6HH3BTX&lid=LSTCOMFH2FCP6HH3BTXAPIB6U&marketplace=FLIPKART&srno=b_22_518&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFH2FCP6HH3BTX.SEARCH&ssid=yskce6ifm80000001602707772412,"84,988"
518,HP 250 G7 Core i3 10th Gen - (4 GB/512 GB SSD/Windows 10 Home) 22A67PA Laptop,COMFUKE8YH46GX8H,4,0,512,0,https://www.flipkart.com/hp-250-g7-core-i3-10th-gen-4-gb-512-gb-ssd-windows-10-home-22a67pa-laptop/p/itm8ce0ee4b1edb4?pid=COMFUKE8YH46GX8H&lid=LSTCOMFUKE8YH46GX8HEJYQ1L&marketplace=FLIPKART&srno=b_22_519&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFUKE8YH46GX8H.SEARCH&ssid=yskce6ifm80000001602707772412,"42,342"
519,HP 14 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14-ck2018TU Thin and Light Laptop,COMFVD2WVZWBNKZA,8,0,512,0,https://www.flipkart.com/hp-14-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-14-ck2018tu-thin-light-laptop/p/itm0b2aab6f42997?pid=COMFVD2WVZWBNKZA&lid=LSTCOMFVD2WVZWBNKZABYRW7T&marketplace=FLIPKART&srno=b_22_520&otracker=browse&fm=organic&iid=en_8q4LQVNzj2uPmzDmOFebVcoqlqkGXaG88ON3nTwJo6pnULdQEm%2F3RoMPByB6OpEZ6UyHkjjW%2BGI9fbS4%2FwRBEA%3D%3D&ssid=yskce6ifm80000001602707772412,"52,990"
520,Acer Aspire 3 APU Dual Core A4 9120e - (4 GB/1 TB HDD/Windows 10 Home) A315-22 Laptop,COMFN7ZXMN8XBER5,4,1,0,0,https://www.flipkart.com/acer-aspire-3-apu-dual-core-a4-9120e-4-gb-1-tb-hdd-windows-10-home-a315-22-laptop/p/itmb4f4d71c72ba7?pid=COMFN7ZXMN8XBER5&lid=LSTCOMFN7ZXMN8XBER5PFLGJX&marketplace=FLIPKART&srno=b_22_521&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFN7ZXMN8XBER5.SEARCH&ssid=yskce6ifm80000001602707772412,"29,625"
521,HP 14c Core i5 10th Gen - (8 GB/128 GB EMMC Storage/Chrome OS) 14c-ca0009TU 2 in 1 Laptop,COMFVNK6WGYBTP6Y,8,128,0,0,https://www.flipkart.com/hp-14c-core-i5-10th-gen-8-gb-128-gb-emmc-storage-chrome-os-14c-ca0009tu-2-1-laptop/p/itm23c88b74752e8?pid=COMFVNK6WGYBTP6Y&lid=LSTCOMFVNK6WGYBTP6YXFA1AF&marketplace=FLIPKART&srno=b_22_522&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFVNK6WGYBTP6Y.SEARCH&ssid=yskce6ifm80000001602707772412,"66,990"
522,Lenovo Legion Y540 Core i7 9th Gen - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce GTX NVID...,COMFQAWCVTHPFG5Y,8,0,512,4,https://www.flipkart.com/lenovo-legion-y540-core-i7-9th-gen-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650-4gb-gddr5-gaming-laptop/p/itm450562ee7a27a?pid=COMFQAWCVTHPFG5Y&lid=LSTCOMFQAWCVTHPFG5YHOVREY&marketplace=FLIPKART&srno=b_22_523&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFQAWCVTHPFG5Y.SEARCH&ssid=yskce6ifm80000001602707772412,"95,008"
523,Asus VivoBook 14 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home) X412FA-EK511T Thin and ...,COMFQV989Y54ZTGU,8,1,256,0,https://www.flipkart.com/asus-vivobook-14-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-x412fa-ek511t-thin-light-laptop/p/itm74ac67b13ef52?pid=COMFQV989Y54ZTGU&lid=LSTCOMFQV989Y54ZTGU0ZSDIS&marketplace=FLIPKART&srno=b_22_524&otracker=browse&fm=organic&iid=en_8q4LQVNzj2uPmzDmOFebVcoqlqkGXaG88ON3nTwJo6pEE3DpM%2FD1A2E0ngX75%2BHmiZOTqRBqPj4DFt3x%2BKyu7A%3D%3D&ssid=yskce6ifm80000001602707772412,"55,990"
524,HP Pavilion Core i7 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 15-CS1052TX Thin and Light...,COMFFFFM8GNZJFHV,8,2,0,4,https://www.flipkart.com/hp-pavilion-core-i7-8th-gen-8-gb-2-tb-hdd-windows-10-home-4-gb-graphics-15-cs1052tx-thin-light-laptop/p/itmfffsynaxsu9rg?pid=COMFFFFM8GNZJFHV&lid=LSTCOMFFFFM8GNZJFHVDBDJQP&marketplace=FLIPKART&srno=b_22_525&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFFFFM8GNZJFHV.SEARCH&ssid=yskce6ifm80000001602707772412,"79,899"
525,Lenovo Legion 5i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10/4 GB Graphics/NVIDIA Geforce ...,COMFUTMDE2ZUQEVZ,8,1,256,4,https://www.flipkart.com/lenovo-legion-5i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-nvidia-geforce-1650ti-4gb-gddr6-gaming-laptop/p/itm2086556b03fa0?pid=COMFUTMDE2ZUQEVZ&lid=LSTCOMFUTMDE2ZUQEVZHBPXHD&marketplace=FLIPKART&srno=b_22_526&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFUTMDE2ZUQEVZ.SEARCH&ssid=yskce6ifm80000001602707772412,"89,998"
526,Lenovo Ideapad S340 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home) S340-14IIL Thin and Light Lap...,COMFTPG2657SQGBS,8,0,512,0,https://www.flipkart.com/lenovo-ideapad-s340-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-s340-14iil-thin-light-laptop/p/itmd5fc324aa4f89?pid=COMFTPG2657SQGBS&lid=LSTCOMFTPG2657SQGBSKIRJJX&marketplace=FLIPKART&srno=b_22_527&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFTPG2657SQGBS.SEARCH&ssid=yskce6ifm80000001602707772412,"55,578"
527,Asus VivoBook 14 Core i3 7th Gen - (4 GB/256 GB SSD/Windows 10 Home) X412UA-EK340T Thin and Light Lapt...,COMFG9YR2YMF3SGK,4,0,256,0,https://www.flipkart.com/asus-vivobook-14-core-i3-7th-gen-4-gb-256-gb-ssd-windows-10-home-x412ua-ek340t-thin-light-laptop/p/itmfg9yrazu4bdzz?pid=COMFG9YR2YMF3SGK&lid=LSTCOMFG9YR2YMF3SGKLWEVCP&marketplace=FLIPKART&srno=b_22_528&otracker=browse&fm=organic&iid=49e6d17c-427a-4a00-a202-1b6b4986fb36.COMFG9YR2YMF3SGK.SEARCH&ssid=yskce6ifm80000001602707772412,"42,990"
528,Acer Aspire 3 APU Dual Core A4 9120e - (4 GB/1 TB HDD/Windows 10 Home) A315-22 Laptop,COMFN7ZXMN8XBER5,4,1,0,0,https://www.flipkart.com/acer-aspire-3-apu-dual-core-a4-9120e-4-gb-1-tb-hdd-windows-10-home-a315-22-laptop/p/itmb4f4d71c72ba7?pid=COMFN7ZXMN8XBER5&lid=LSTCOMFN7ZXMN8XBER5PFLGJX&marketplace=FLIPKART&srno=b_23_529&otracker=browse&fm=organic&iid=c4264acf-01e1-4a4d-a753-23c3228bcb95.COMFN7ZXMN8XBER5.SEARCH&ssid=xrhy4b674g0000001602707773845,"29,625"
529,Lenovo Ideapad L340 Core i5 9th Gen - (8 GB/1 TB HDD/Windows 10 Home/4 GB Graphics/NVIDIA Geforce GTX ...,COMFSH28EBGAMXZH,8,1,0,4,https://www.flipkart.com/lenovo-ideapad-l340-core-i5-9th-gen-8-gb-1-tb-hdd-windows-10-home-4-gb-graphics-nvidia-geforce-gtx-1650-60-hz-l340-15irh-gaming-laptop/p/itm956f5c12ef271?pid=COMFSH28EBGAMXZH&lid=LSTCOMFSH28EBGAMXZHLEHTWD&marketplace=FLIPKART&srno=b_23_530&otracker=browse&fm=organic&iid=en_1FlpHdJLUOrdzGu%2BwZgpxery5qvWQfZv4Lyx1HDgwmcG1s4ixZd0Z7dO2lanJ6GOUnSaD%2B7lVg36KZBHwT8LNw%3D%3D&ssid=xrhy4b674g0000001602707773845,"58,990"
